FullPath,CaseId,CaseName,CollectionName,OriginalFolder,OriginalName,NewFolder,NewName,Rarity,ItemId,Category,MatchedBy,Verified,Confidence,Rationale,Action,CopiedFrom,Resized
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,SCAR-20 Sand Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--consumer--scar-20-sand-mesh.png,consumer,souvenir-scar-20-sand-mesh,weapon,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\SCAR-20 Sand Mesh.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,P90 Sand Spray.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--consumer--p90-sand-spray.png,consumer,souvenir-p90-sand-spray,smg,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\P90 Sand Spray.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,AK-47 Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--industrial--ak-47-safari-mesh.png,industrial,souvenir-ak-47-safari-mesh,rifle,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\AK-47 Safari Mesh.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,Sawed-Off Snake Camo.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--industrial--sawed-off-snake-camo.png,industrial,souvenir-sawed-off-snake-camo,shotgun,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\Sawed-Off Snake Camo.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,MAC-10 Palm.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--industrial--mac-10-palm.png,industrial,souvenir-mac-10-palm,smg,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\MAC-10 Palm.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,Five-SeveN Orange Peel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--industrial--five-seven-orange-peel.png,industrial,souvenir-five-seven-orange-peel,pistol,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\Five-SeveN Orange Peel.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,Tec-9 VariCamo.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--industrial--tec-9-vari-camo.png,industrial,souvenir-tec-9-vari-camo,pistol,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\Tec-9 VariCamo.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,M4A1-S VariCamo.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--milspec--m4a1-s-vari-camo.png,milspec,souvenir-m4a1-s-vari-camo,rifle,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\M4A1-S VariCamo.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,PP-Bizon Brass.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--milspec--pp-bizon-brass.png,milspec,souvenir-pp-bizon-brass,smg,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\PP-Bizon Brass.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,SG 553 Damascus Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--milspec--sg-553-damascus-steel.png,milspec,souvenir-sg-553-damascus-steel,rifle,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\SG 553 Damascus Steel.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,P2000 Amber Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--restricted--p2000-amber-fade.png,restricted,souvenir-p2000-amber-fade,pistol,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\P2000 Amber Fade.png,False
COPY,berlin-2019-dust-ii-souvenir-package,Berlin 2019 Dust II Souvenir Package,The-Dust-2-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection,R8 Revolver Amber Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Dust-Ii-Souvenir-Package\Weapons,berlin-2019-dust-ii-souvenir-package--classified--r8-revolver-amber-fade.png,classified,souvenir-r8-revolver-amber-fade,pistol,collection_copy,True,100,Copied from The-Dust-2-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-Dust-2-Collection\R8 Revolver Amber Fade.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MP9 Slide.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--consumer--mp9-slide.png,consumer,mp9-slide-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MP9 Slide.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MP5-SD Dirt Drop.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--consumer--mp5-sd-dirt-drop.png,consumer,mp5-sd-dirt-drop-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MP5-SD Dirt Drop.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,UMP-45 Mudder.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--consumer--ump-45-mudder.png,consumer,ump-45-mudder-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\UMP-45 Mudder.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MAG-7 Rust Coat.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--consumer--mag-7-rust-coat.png,consumer,mag-7-rust-coat-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MAG-7 Rust Coat.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,AUG Sweeper.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--consumer--aug-sweeper.png,consumer,aug-sweeper-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\AUG Sweeper.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,R8 Revolver Nitro.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--industrial--r8-revolver-nitro.png,industrial,r8-revolver-nitro-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\R8 Revolver Nitro.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,Glock-18 High Beam.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--industrial--glock-18-high-beam.png,industrial,glock-18-high-beam-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\Glock-18 High Beam.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MAC-10 Calf Skin.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--industrial--mac-10-calf-skin.png,industrial,mac-10-calf-skin-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MAC-10 Calf Skin.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,PP-Bizon Candy Apple.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--industrial--pp-bizon-candy-apple.png,industrial,pp-bizon-candy-apple-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\PP-Bizon Candy Apple.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,USP-S Check Engine.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--milspec--usp-s-check-engine.png,milspec,usp-s-check-engine-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\USP-S Check Engine.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,SSG 08 Hand Brake.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--milspec--ssg-08-hand-brake.png,milspec,ssg-08-hand-brake-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\SSG 08 Hand Brake.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,M4A4 Converter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--milspec--m4a4-converter.png,milspec,m4a4-converter-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\M4A4 Converter.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,Sawed-Off Brake Light.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--milspec--sawed-off-brake-light.png,milspec,sawed-off-brake-light-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\Sawed-Off Brake Light.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,AK-47 Safety Net.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--restricted--ak-47-safety-net.png,restricted,ak-47-safety-net-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\AK-47 Safety Net.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,P250 Vino Primo.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--restricted--p250-vino-primo.png,restricted,p250-vino-primo-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\P250 Vino Primo.png,False
COPY,berlin-2019-inferno-souvenir-package,Berlin 2019 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MP7 Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Berlin-2019-Inferno-Souvenir-Package\Weapons,berlin-2019-inferno-souvenir-package--restricted--mp7-fade.png,restricted,mp7-fade-souvenir,weapon_skin,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MP7 Fade.png,False
